episode,reward,action_entropy,z_norm,actions
209,-164.30645161290323,1.1894519329071045,1.9059969504674277,"Counter({0: 13, 1: 8, 3: 6, 2: 3})"
210,-177.1904761904762,1.1980952024459839,1.9832363174511836,"Counter({1: 10, 0: 8, 3: 5, 2: 3})"
211,-180.76190476190476,1.2367924451828003,1.900848966378432,"Counter({1: 10, 0: 8, 3: 5, 2: 3})"
212,-181.61904761904762,1.2397805452346802,2.004134829555239,"Counter({1: 9, 0: 7, 3: 6, 2: 6})"
213,-195.1904761904762,1.2390269041061401,2.0639428377151487,"Counter({1: 10, 3: 5, 2: 3, 0: 2})"
214,-173.23076923076923,1.174105167388916,1.8313066555607704,"Counter({0: 12, 3: 7, 1: 7, 2: 5})"
215,-149.54285714285714,1.1589491367340088,1.8685870029424365,"Counter({0: 17, 3: 8, 1: 7, 2: 6})"
216,-177.27179487179487,1.2073320150375366,1.7520777854052456,"Counter({0: 16, 3: 9, 1: 5, 2: 3})"
217,-188.0,1.2380558252334595,1.9406437386165967,"Counter({3: 7, 1: 7, 0: 4, 2: 4})"
218,-183.61904761904762,1.2069183588027954,1.8423162737200338,"Counter({0: 13, 3: 10, 1: 5, 2: 3})"
219,-181.73809523809524,1.2424664497375488,2.0207702031841985,"Counter({1: 10, 0: 8, 3: 5, 2: 4})"
220,-204.3846153846154,1.2385467290878296,1.7772551308507505,"Counter({2: 10, 1: 6, 3: 4, 0: 3})"
221,-173.74358974358975,1.272831678390503,1.8862776245389665,"Counter({0: 18, 1: 8, 3: 6, 2: 3})"
222,-195.13440860215053,1.159447193145752,1.677478352561593,"Counter({0: 12, 1: 9, 2: 6, 3: 5})"
223,-176.87179487179486,1.2004002332687378,1.8648541960222969,"Counter({0: 11, 1: 8, 3: 6, 2: 4})"
224,-188.75806451612902,1.1302884817123413,1.7116610716129173,"Counter({1: 10, 0: 8, 2: 7, 3: 4})"
225,-193.23809523809524,1.12343430519104,1.8106399564182056,"Counter({0: 11, 1: 9, 2: 8, 3: 6})"
226,-198.97435897435898,1.1238641738891602,1.8567425819004284,"Counter({0: 16, 3: 9, 1: 5, 2: 4})"
227,-208.15384615384616,1.1575876474380493,1.8456708664695423,"Counter({3: 8, 0: 8, 1: 6, 2: 2})"
228,-200.71428571428572,1.1605982780456543,1.6628539022058249,"Counter({0: 11, 1: 9, 2: 6, 3: 6})"
229,-209.83870967741936,1.2142667770385742,1.8792469187786704,"Counter({1: 8, 3: 6, 0: 4, 2: 1})"
230,-196.35897435897436,1.2353461980819702,1.8457367773409243,"Counter({1: 8, 0: 7, 3: 6, 2: 6})"
231,-193.91935483870967,1.1374942064285278,1.8715468026973583,"Counter({0: 9, 1: 8, 3: 6, 2: 4})"
232,-197.18279569892474,1.1664910316467285,1.9049980243047078,"Counter({3: 8, 1: 6, 2: 4, 0: 3})"
233,-187.1451612903226,1.1637324094772339,1.9580205421190005,"Counter({0: 15, 1: 9, 2: 8, 3: 5})"
234,-198.5897435897436,1.1218712329864502,1.7405854846749986,"Counter({1: 12, 2: 8, 0: 6, 3: 2})"
235,-195.61538461538464,0.8170465230941772,1.7059442123462414,"Counter({0: 40, 1: 8, 3: 6, 2: 4})"
236,-198.76190476190476,1.0979751348495483,2.0143497586250305,"Counter({1: 9, 3: 6, 2: 5, 0: 2})"
237,-200.25641025641025,1.0623712539672852,1.7159441652752103,"Counter({0: 21, 1: 13, 2: 7, 3: 1})"
238,-196.7948717948718,1.081880807876587,1.9313330921259793,"Counter({1: 13, 0: 11, 2: 8, 3: 1})"
